RAMP
&& 
& 1-ANGRA 1
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 47  28      C   A     225.000     7 1
 47  28      C   A     285.000     8 0
 47  28      C   A     360.000     8 1
 47  28      C   A     405.000     9 0
 47  28      C   A     476.000     9 1
&
 47  28      C   D     350.000     0 1
 47  28      C   D     190.000     1 0
 47  28      C   D      20.000     1 1
 47  28      C   D       0.000     2 0
&
 47  29      C   A      15.000     0 1
 47  29      C   A      15.000     1 0
 47  29      C   A      45.000     1 1
 47  29      C   A      45.000     2 0
 47  29      C   A      60.000     2 1
 47  29      C   A      60.000     4 0
 47  29      C   A      75.000     4 1
 47  29      C   A      75.000     5 0
 47  29      C   A     105.000     5 1
 47  29      C   A     105.000     6 0
 47  29      C   A     135.000     6 1
 47  29      C   A     150.000     7 0
 47  29      C   A     225.000     7 1
 47  29      C   A     285.000     8 0
 47  29      C   A     360.000     8 1
 47  29      C   A     405.000     9 0
 47  29      C   A     476.000     9 1
&
 47  29      C   D     350.000     0 1
 47  29      C   D     190.000     1 0
 47  29      C   D      20.000     1 1
 47  29      C   D       0.000     2 0
&
 47  30      C   A      15.000     0 1
 47  30      C   A      15.000     1 0
 47  30      C   A      45.000     1 1
 47  30      C   A      45.000     2 0
 47  30      C   A      60.000     2 1
 47  30      C   A      60.000     4 0
 47  30      C   A      75.000     4 1
 47  30      C   A      75.000     5 0
 47  30      C   A     105.000     5 1
 47  30      C   A     105.000     6 0
 47  30      C   A     135.000     6 1
 47  30      C   A     150.000     7 0
 47  30      C   A     225.000     7 1
 47  30      C   A     285.000     8 0
 47  30      C   A     360.000     8 1
 47  30      C   A     405.000     9 0
 47  30      C   A     476.000     9 1
&
 47  30      C   D     350.000     0 1
 47  30      C   D     190.000     1 0
 47  30      C   D      20.000     1 1
 47  30      C   D       0.000     2 0
&
 47  31      C   A      15.000     0 1
 47  31      C   A      15.000     1 0
 47  31      C   A      30.000     1 1
 47  31      C   A      30.000     4 0
 47  31      C   A      45.000     4 1
 47  31      C   A      45.000     5 0
 47  31      C   A      60.000     5 1
 47  31      C   A      60.000     6 0
 47  31      C   A      75.000     6 1
 47  31      C   A      90.000     7 0
 47  31      C   A     150.000     7 1
 47  31      C   A     195.000     8 0
 47  31      C   A     275.000     8 1
 47  31      C   A     315.000     9 0
 47  31      C   A     325.000     9 1
 47  31      C   A     325.000    10 0
 47  31      C   A     355.000    10 1
 47  31      C   A     355.000    11 0
 47  31      C   A     385.000    11 1
 47  31      C   A     385.000    12 0
 47  31      C   A     400.000    12 1
 47  31      C   A     400.000    13 0
 47  31      C   A     460.000    13 1
 47  31      C   A     505.000    14 0
 47  31      C   A     550.000    14 1
 47  31      C   A     580.000    15 0
 47  31      C   A     634.000    15 1
&
 47  31      C   D     400.000     0 1
 47  31      C   D     240.000     1 0
 47  31      C   D      30.000     1 1
 47  31      C   D       0.000     2 0
&
&
& 48-ARAUCARIA
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 48   1      C   A      10.000     0 1
 48   1      C   A      10.000     1 0
 48   1      C   A      20.000     1 1
 48   1      C   A      30.000     2 0
 48   1      C   A      40.000     2 1
 48   1      C   A      50.000     3 0
 48   1      C   A      50.000     3 1
 48   1      C   A     100.000     4 0
 48   1      C   A     120.000     4 1
 48   1      C   A     135.000     5 0
 48   1      C   A     150.000     5 1
 48   1      C   A     188.900     6 0
 48   1      C   A     235.000     6 1
&
 48   1      C   D      95.000     0 1
 48   1      C   D       0.000     1 0
&
 48   2      C   A      10.000     0 1
 48   2      C   A      10.000     1 0
 48   2      C   A      20.000     1 1
 48   2      C   A      30.000     2 0
 48   2      C   A      40.000     2 1
 48   2      C   A      50.000     3 0
 48   2      C   A      50.000     3 1
 48   2      C   A     100.000     4 0
 48   2      C   A     120.000     4 1
 48   2      C   A     135.000     5 0
 48   2      C   A     150.000     5 1
 48   2      C   A     188.900     6 0
 48   2      C   A     235.000     6 1
&
 48   2      C   D      95.000     0 1
 48   2      C   D       0.000     1 0
&
 48   3      C   A      10.000     0 1
 48   3      C   A      10.000     1 0
 48   3      C   A      20.000     1 1
 48   3      C   A      30.000     2 0
 48   3      C   A      40.000     2 1
 48   3      C   A      50.000     3 0
 48   3      C   A      50.000     3 1
 48   3      C   A     100.000     4 0
 48   3      C   A     120.000     4 1
 48   3      C   A     135.000     5 0
 48   3      C   A     150.000     5 1
 48   3      C   A     195.000     6 0 
 48   3      C   A     225.000     6 1 
 48   3      C   A     270.000     7 0 
 48   3      C   A     285.000     7 1 
 48   3      C   A     351.000     8 0 
&
 48   3      C   D     180.000     0 1
 48   3      C   D       0.000     1 0
&
&
& 49-VIANA
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 49   3      S   A       0.000     0 1
 49   3      S   A       5.820     1 0
 49   3      S   A       8.730     1 1
&    
 49   3      S   D       1.455     0 1
 49   3      S   D       0.000     1 0
&
&
 49   4      S   A       0.000     0 1
 49   4      S   A      21.825     1 0
 49   4      S   A      49.470     1 1
 49   4      S   A      52.380     2 0
&    
 49   4      S   D      13.095     0 1
 49   4      S   D       0.000     1 0
&
 49   1      S   A       0.000     0 1
 49   1      S   A      21.825     1 0
 49   1      S   A      65.475     1 1
 49   1      S   A      93.120     2 0
 49   1      S   A      96.030     2 1
&    
 49   1      S   D      37.830     0 1
 49   1      S   D       0.000     1 0
&
 49   2      S   A       0.000     0 1
 49   2      S   A      21.825     1 0
 49   2      S   A      65.475     1 1
 49   2      S   A     109.124     2 0
 49   2      S   A     136.770     2 1
 49   2      S   A     139.680     3 0
&    
 49   2      S   D      74.205     0 1
 49   2      S   D       0.000     1 0
& 
&
& 50-PIRATININGA 12
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 50   1      S   A       1.000     0 1
&
 50   1      S   D       0.000     0 1
&
 50   2      S   A       1.000     0 1
&
 50   2      S   D       0.000     0 1
&
&
& 52-CAMPINA GRANDE
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 52   1      S   A      12.000     0 1
 52   1      S   A      25.000     1 0
 52   1      S   A      31.000     1 1
&
 52   1      S   D       0.000     0 1
&
 52   2      S   A      12.000     0 1
 52   2      S   A      25.000     1 0
 52   2      S   A      31.000     1 1
&
 52   2      S   D       0.000     0 1
&
 52   3      S   A      12.000     0 1
 52   3      S   A      25.000     1 0
 52   3      S   A      31.000     1 1
&
 52   3      S   D       0.000     0 1
&
 52   4      S   A      12.000     0 1
 52   4      S   A      25.000     1 0
 52   4      S   A      31.000     1 1
&                                  
 52   4      S   D       0.000     0 1
&
&
& 53-GLOBAL I
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 53   1      C   A      30.000     0 1
 53   1      C   A      60.000     1 0
&
 53   1      C   D      20.000     0 1
 53   1      C   D       0.000     1 0
&
 53   2      C   A      30.000     0 1
 53   2      C   A      60.000     1 0
&
 53   2      C   D      20.000     0 1
 53   2      C   D       0.000     1 0
&
 53   3      C   A      30.000     0 1
 53   3      C   A      60.000     1 0
&
 53   3      C   D      20.000     0 1
 53   3      C   D       0.000     1 0
&
 53   4      C   A      30.000     0 1
 53   4      C   A      60.000     1 0
&
 53   4      C   D      20.000     0 1
 53   4      C   D       0.000     1 0
&
 53   5      C   A      30.000     0 1
 53   5      C   A      60.000     1 0
&
 53   5      C   D      20.000     0 1
 53   5      C   D       0.000     1 0
&
 53   6      C   A      30.000     0 1
 53   6      C   A      60.000     1 0
&
 53   6      C   D      20.000     0 1
 53   6      C   D       0.000     1 0
&
 53   7      C   A      30.000     0 1
 53   7      C   A      60.000     1 0
 53   7      C   A      79.850     1 1
&
 53   7      C   D      50.000     0 1
 53   7      C   D      20.000     1 0
 53   7      C   D       0.000     1 1
&
 53   8      C   A      30.000     0 1
 53   8      C   A      60.000     1 0
 53   8      C   A      79.850     1 1
&
 53   8      C   D      50.000     0 1
 53   8      C   D      20.000     1 0
 53   8      C   D       0.000     1 1
&
 53   9      C   A      30.000     0 1
 53   9      C   A      60.000     1 0
 53   9      C   A      79.850     1 1
&
 53   9      C   D      50.000     0 1
 53   9      C   D      20.000     1 0
 53   9      C   D       0.000     1 1
&
 53  10      C   A      30.000     0 1
 53  10      C   A      60.000     1 0
 53  10      C   A      79.850     1 1
&
 53  10      C   D      50.000     0 1
 53  10      C   D      20.000     1 0
 53  10      C   D       0.000     1 1
&
 53  11      C   A      30.000     0 1
 53  11      C   A      60.000     1 0
 53  11      C   A      90.000     1 1
 53  11      C   A     104.160     2 0
&
 53  11      C   D      50.000     0 1
 53  11      C   D      20.000     1 0
 53  11      C   D       0.000     1 1
&
&
& 54-JUIZ DE FORA
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 54   1      S   A      40.000     0 1
&
 54   1      S   D       0.000     0 1
&
 54   2      S   A      40.000     0 1
&
 54   2      S   D       0.000     0 1
&
&
& 55-GLOBAL II
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 55   1      C   A      30.000     0 1
 55   1      C   A      60.000     1 0
&
 55   1      C   D      20.000     0 1
 55   1      C   D       0.000     1 0
&
 55   2      C   A      30.000     0 1
 55   2      C   A      60.000     1 0
&
 55   2      C   D      20.000     0 1
 55   2      C   D       0.000     1 0
&
 55   3      C   A      30.000     0 1
 55   3      C   A      60.000     1 0
&
 55   3      C   D      20.000     0 1
 55   3      C   D       0.000     1 0
&
 55   4      C   A      30.000     0 1
 55   4      C   A      60.000     1 0
&
 55   4      C   D      20.000     0 1
 55   4      C   D       0.000     1 0
&
 55   5      C   A      30.000     0 1
 55   5      C   A      60.000     1 0
&
 55   5      C   D      20.000     0 1
 55   5      C   D       0.000     1 0
&
 55   6      C   A      30.000     0 1
 55   6      C   A      60.000     1 0
&
 55   6      C   D      20.000     0 1
 55   6      C   D       0.000     1 0
&
 55   7      C   A      30.000     0 1
 55   7      C   A      60.000     1 0
 55   7      C   A      79.850     1 1
&
 55   7      C   D      50.000     0 1
 55   7      C   D      20.000     1 0
 55   7      C   D       0.000     1 1
&
 55   8      C   A      30.000     0 1
 55   8      C   A      60.000     1 0
 55   8      C   A      79.850     1 1
&
 55   8      C   D      50.000     0 1
 55   8      C   D      20.000     1 0
 55   8      C   D       0.000     1 1
&
 55   9      C   A      30.000     0 1
 55   9      C   A      60.000     1 0
 55   9      C   A      79.850     1 1
&
 55   9      C   D      50.000     0 1
 55   9      C   D      20.000     1 0
 55   9      C   D       0.000     1 1
&
 55  10      C   A      30.000     0 1
 55  10      C   A      60.000     1 0
 55  10      C   A      79.850     1 1
&
 55  10      C   D      50.000     0 1
 55  10      C   D      20.000     1 0
 55  10      C   D       0.000     1 1
&
 55  11      C   A      30.000     0 1
 55  11      C   A      60.000     1 0
 55  11      C   A      90.000     1 1
 55  11      C   A     104.160     2 0
&
 55  11      C   D      50.000     0 1
 55  11      C   D      20.000     1 0
 55  11      C   D       0.000     1 1
&
&
& 57-MARACANAU I
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 57   1      S   A       2.000     0 1
 57   1      S   A       8.000     1 0
 57   1      S   A      12.000     1 1
 57   1      S   A      17.000     2 0
&
 57   1      S   D       0.000     0 1
&
 57   2      S   A       2.000     0 1
 57   2      S   A       8.000     1 0
 57   2      S   A      12.000     1 1
 57   2      S   A      17.000     2 0
&
 57   2      S   D       0.000     0 1
&
 57   3      S   A       2.000     0 1
 57   3      S   A       8.000     1 0
 57   3      S   A      12.000     1 1
 57   3      S   A      17.000     2 0
&
 57   3      S   D       0.000     0 1
&
 57   4      S   A       2.000     0 1
 57   4      S   A       8.000     1 0
 57   4      S   A      12.000     1 1
 57   4      S   A      17.000     2 0
&
 57   4      S   D       0.000     0 1
&
 57   5      S   A       2.000     0 1
 57   5      S   A       8.000     1 0
 57   5      S   A      12.000     1 1
 57   5      S   A      17.000     2 0
&
 57   5      S   D       0.000     0 1
&
 57   6      S   A       2.000     0 1
 57   6      S   A       8.000     1 0
 57   6      S   A      12.000     1 1
 57   6      S   A      17.000     2 0
&
 57   6      S   D       0.000     0 1
&
 57   7      S   A       2.000     0 1
 57   7      S   A       8.000     1 0
 57   7      S   A      12.000     1 1
 57   7      S   A      17.000     2 0
&
 57   7      S   D       0.000     0 1
&
 57   8      S   A       2.000     0 1
 57   8      S   A       8.000     1 0
 57   8      S   A      12.000     1 1
 57   8      S   A      17.000     2 0
&
 57   8      S   D       0.000     0 1
&
&
& 58- TERMOCEARA
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 58   1      S   A      40.000     0 1
&
 58   1      S   D       0.000     0 1
&
 58   2      S   A      50.000     0 1
 58   2      S   A      80.000     1 0
&
 58   2      S   D      30.000     0 1
 58   2      S   D       0.000     1 0
&
 58   3      S   A      50.000     0 1
 58   3      S   A     120.000     1 0
&
 58   3      S   D      40.000     0 1
 58   3      S   D       0.000     1 0
&
 58   4      S   A      50.000     0 1
 58   4      S   A     125.000     1 0
 58   4      S   A     160.000     1 1
&
 58   4      S   D      60.000     0 1
 58   4      S   D       0.000     1 0
&
&
& 60-NORTEFLUMINENSE
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 60   1      C   A      10.000     1 0
 60   1      C   A      15.000     1 1
 60   1      C   A      20.000     2 0
 60   1      C   A      40.000     4 0
 60   1      C   A     120.000     5 0
 60   1      C   A     130.000     6 0
 60   1      C   A     150.000     6 1
 60   1      C   A     160.000     7 0
 60   1      C   A     200.000     8 0
&
 60   1      C   D     120.000     0 1
 60   1      C   D       0.000     1 0
&
 60   2      C   A      10.000     1 0
 60   2      C   A      15.000     1 1
 60   2      C   A      20.000     2 0
 60   2      C   A      40.000     4 0
 60   2      C   A     120.000     5 0
 60   2      C   A     130.000     6 0
 60   2      C   A     150.000     6 1
 60   2      C   A     160.000     7 0
 60   2      C   A     200.000     8 0
&
 60   2      C   D     120.000     0 1
 60   2      C   D       0.000     1 0
&
 60   3      C   A      10.000     1 0
 60   3      C   A      15.000     1 1
 60   3      C   A      20.000     2 0
 60   3      C   A      40.000     4 0
 60   3      C   A     120.000     5 0
 60   3      C   A     130.000     6 0
 60   3      C   A     150.000     6 1
 60   3      C   A     160.000     7 0
 60   3      C   A     200.000     8 0
&
 60   3      C   D     120.000     0 1
 60   3      C   D       0.000     1 0
&
 60   4      C   A      10.000     1 0
 60   4      C   A      15.000     1 1
 60   4      C   A      20.000     2 0
 60   4      C   A      40.000     4 0
 60   4      C   A     120.000     5 0
 60   4      C   A     130.000     6 0
 60   4      C   A     150.000     6 1
 60   4      C   A     160.000     7 0
 60   4      C   A     160.000     7 1
 60   4      C   A     190.000     8 0
 60   4      C   A     220.000     8 1
 60   4      C   A     290.000     9 0
 60   4      C   A     320.000     9 1
 60   4      C   A     350.000    10 0
 60   4      C   A     400.000    11 0
&
 60   4      C   D     260.000     0 1
 60   4      C   D     130.000     1 0
 60   4      C   D       0.000     1 1
&
 60   5      C   A      10.000     1 0
 60   5      C   A      15.000     1 1
 60   5      C   A      20.000     2 0
 60   5      C   A      40.000     4 0
 60   5      C   A     120.000     5 0
 60   5      C   A     130.000     6 0
 60   5      C   A     150.000     6 1
 60   5      C   A     160.000     7 0
 60   5      C   A     160.000     7 1
 60   5      C   A     190.000     8 0
 60   5      C   A     220.000     8 1
 60   5      C   A     290.000     9 0
 60   5      C   A     320.000     9 1
 60   5      C   A     350.000    10 0
 60   5      C   A     400.000    11 0 
&
 60   5      C   D     260.000     0 1
 60   5      C   D     130.000     1 0
 60   5      C   D       0.000     1 1
&
 60   6      C   A      10.000     1 0
 60   6      C   A      15.000     1 1
 60   6      C   A      20.000     2 0
 60   6      C   A      40.000     4 0
 60   6      C   A     120.000     5 0
 60   6      C   A     130.000     6 0
 60   6      C   A     150.000     6 1
 60   6      C   A     160.000     7 0
 60   6      C   A     160.000     7 1
 60   6      C   A     190.000     8 0
 60   6      C   A     220.000     8 1
 60   6      C   A     290.000     9 0
 60   6      C   A     320.000     9 1
 60   6      C   A     350.000    10 0
 60   6      C   A     400.000    11 0
&
 60   6      C   D     260.000     0 1
 60   6      C   D     130.000     1 0
 60   6      C   D       0.000     1 1
&
 60   7      C   A      10.000     1 0
 60   7      C   A      15.000     1 1
 60   7      C   A      20.000     2 0
 60   7      C   A      40.000     4 0
 60   7      C   A     120.000     5 0
 60   7      C   A     130.000     6 0
 60   7      C   A     150.000     6 1
 60   7      C   A     160.000     7 0
 60   7      C   A     160.000     7 1
 60   7      C   A     190.000     8 0
 60   7      C   A     220.000     8 1
 60   7      C   A     290.000     9 0
 60   7      C   A     320.000     9 1
 60   7      C   A     350.000    10 0
 60   7      C   A     390.000    11 0
 60   7      C   A     400.000    11 1
 60   7      C   A     420.000    12 0
 60   7      C   A     450.000    12 1
 60   7      C   A     480.000    13 0
 60   7      C   A     500.000    13 1
 60   7      C   A     550.000    14 0
 60   7      C   A     620.000    14 1
&
 60   7      C   D     500.000     0 1
 60   7      C   D     380.000     1 0
 60   7      C   D     240.000     1 1
 60   7      C   D       0.000     2 0
&
&
& 62-ELETROBOLT (B.L.SOBRINHO) SEROPEDICA)
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 62   1      S   A      40.000     0 1
&
 62   1      S   D       0.000     0 1
& 
 62   2      S   A      80.000     0 1 
&
 62   2      S   D       0.000     0 1
&
 62   3      S   A      70.000     0 1
 62   3      S   A     120.000     1 0
&
 62   3      S   D       0.000     0 1
&
 62   4      S   A      90.000     0 1
 62   4      S   A     160.000     1 0
&
 62   4      S   D      40.000     0 1
 62   4      S   D       0.000     1 0
&
 62   5      S   A      90.000     0 1
 62   5      S   A     200.000     1 0
&
 62   5      S   D      40.000     0 1
 62   5      S   D       0.000     1 0
&
 62   6      S   A      90.000     0 1
 62   6      S   A     180.000     1 0
 62   6      S   A     240.000     1 1
&
 62   6      S   D      70.000     0 1
 62   6      S   D       0.000     1 0
&
 62   7      S   A      90.000     0 1
 62   7      S   A     180.000     1 0
 62   7      S   A     280.000     1 1
&
 62   7      S   D      70.000     0 1
 62   7      S   D       0.000     1 0
&
 62   8      S   A      90.000     0 1
 62   8      S   A     180.000     1 0
 62   8      S   A     280.000     1 1
 62   8      S   A     320.000     2 0
&
 62   8      S   D      80.000     0 1
 62   8      S   D       0.000     1 0
&
&
& 63-IBIRITE (A.CHAVES)
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 63   1      C   A       0.000     8 0
 63   1      C   A      10.000     8 1
 63   1      C   A      50.000     9 0
 63   1      C   A     135.000     9 1
 63   1      C   A     235.000    10 0
&
 63   1      C   D     135.000     0 1
 63   1      C   D      30.000     1 0
 63   1      C   D       0.000     1 1
&
&
& 64-CANOAS (SEPE TIARAJU)
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 64   1      C   A      10.000     0 1
 64   1      C   A      10.000     6 0
 64   1      C   A      40.000     6 1
 64   1      C   A      90.000     7 0
 64   1      C   A     160.000     7 1
 64   1      C   A     248.573     8 0
&
 64   1      C   D     130.000     0 1
 64   1      C   D      20.000     1 0
 64   1      C   D       0.000     1 1
&
&
& 67-TERMONORDESTE
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 67   1      S   A      12.000     0 1
 67   1      S   A      23.000     1 0
 67   1      S   A      35.000     1 1
 67   1      S   A      41.000     2 0
&
 67   1      S   D       0.000     1 0
&
 67   2      S   A      12.000     0 1
 67   2      S   A      23.000     1 0
 67   2      S   A      35.000     1 1
 67   2      S   A      41.000     2 0
&
 67   2      S   D       0.000     1 0
&
 67   3      S   A      12.000     0 1
 67   3      S   A      23.000     1 0
 67   3      S   A      35.000     1 1
 67   3      S   A      41.000     2 0
&
 67   3      S   D       0.000     1 0
&
&
& 68-TRES LAGOAS (L.C.PRESTES)
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 68   1      C   A       7.000     0 1
 68   1      C   A      63.000     1 0
 68   1      C   A      63.000     7 0
 68   1      C   A      78.000     7 1
 68   1      C   A      78.000     8 0
 68   1      C   A      90.000     8 1
&
 68   1      C   D      45.000     0 1
 68   1      C   D       0.000     1 0
&
 68   2      C   A       7.000     0 1
 68   2      C   A      63.000     1 0
 68   2      C   A      63.000     7 0
 68   2      C   A      78.000     7 1
 68   2      C   A      78.000     8 0
 68   2      C   A      90.000     8 1
&
 68   2      C   D      45.000     0 1
 68   2      C   D       0.000     1 0
&
 68   3      C   A       7.000     0 1
 68   3      C   A      63.000     1 0
 68   3      C   A      63.000     7 0
 68   3      C   A      78.000     7 1
 68   3      C   A      78.000     8 0
 68   3      C   A      90.000     8 1
&
 68   3      C   D      45.000     0 1
 68   3      C   D       0.000     1 0
&
 68   4      C   A       7.000     0 1
 68   4      C   A      63.000     1 0
 68   4      C   A      63.000     7 0
 68   4      C   A      78.000     7 1
 68   4      C   A      78.000     8 0
 68   4      C   A      90.000     8 1
&
 68   4      C   D      45.000     0 1
 68   4      C   D       0.000     1 0
&
 68   5      C   A       7.000     0 1
 68   5      C   A      63.000     1 0
 68   5      C   A      63.000     3 1
 68   5      C   A      70.000     4 0
 68   5      C   A     126.000     4 1
 68   5      C   A     126.000     7 0
 68   5      C   A     130.000     7 1
 68   5      C   A     141.000     8 0
 68   5      C   A     153.000     8 1
 68   5      C   A     180.000     9 0
&
 68   5      C   D      90.000     0 1
 68   5      C   D       0.000     1 0
&
 68   6      C   A       7.000     0 1
 68   6      C   A      63.000     1 0
 68   6      C   A      63.000     3 1
 68   6      C   A      70.000     4 0
 68   6      C   A     126.000     4 1
 68   6      C   A     126.000     7 0
 68   6      C   A     130.000     7 1
 68   6      C   A     141.000     8 0
 68   6      C   A     153.000     8 1
 68   6      C   A     180.000     9 0
&
 68   6      C   D      90.000     0 1
 68   6      C   D       0.000     1 0
&
 68   7      C   A       7.000     0 1
 68   7      C   A      63.000     1 0
 68   7      C   A      63.000     3 1
 68   7      C   A      70.000     4 0
 68   7      C   A     126.000     4 1
 68   7      C   A     126.000     7 0
 68   7      C   A     130.000     7 1
 68   7      C   A     141.000     8 0
 68   7      C   A     153.000     8 1
 68   7      C   A     180.000     9 0
&
 68   7      C   D      90.000     0 1
 68   7      C   D       0.000     1 0
&
 68   8      C   A       7.000     0 1
 68   8      C   A      63.000     1 0
 68   8      C   A      63.000     3 1
 68   8      C   A      70.000     4 0
 68   8      C   A     126.000     4 1
 68   8      C   A     126.000     7 0
 68   8      C   A     130.000     7 1
 68   8      C   A     141.000     8 0
 68   8      C   A     153.000     8 1
 68   8      C   A     180.000     9 0
&
 68   8      C   D      90.000     0 1
 68   8      C   D       0.000     1 0
&
 68   9      C   A       7.000     0 1
 68   9      C   A      63.000     1 0
 68   9      C   A      63.000     3 1
 68   9      C   A      70.000     4 0
 68   9      C   A     126.000     4 1
 68   9      C   A     126.000     7 0
 68   9      C   A     130.000     7 1
 68   9      C   A     141.000     8 0
 68   9      C   A     153.000     8 1
 68   9      C   A     180.000     9 0
&
 68   9      C   D      90.000     0 1
 68   9      C   D       0.000     1 0
&
 68  10      C   A       7.000     0 1
 68  10      C   A      63.000     1 0
 68  10      C   A      63.000     3 1
 68  10      C   A      70.000     4 0
 68  10      C   A     126.000     4 1
 68  10      C   A     126.000     7 0
 68  10      C   A     130.000     7 1
 68  10      C   A     141.000     8 0
 68  10      C   A     153.000     8 1
 68  10      C   A     180.000     9 0
&
 68  10      C   D      90.000     0 1
 68  10      C   D       0.000     1 0
&
 68  11      C   A       7.000     0 1
 68  11      C   A      63.000     1 0
 68  11      C   A      63.000     3 1
 68  11      C   A      70.000     4 0
 68  11      C   A     126.000     4 1
 68  11      C   A     126.000     7 0
 68  11      C   A     128.000     7 1
 68  11      C   A     141.000     8 0
 68  11      C   A     160.000     8 1
 68  11      C   A     243.000     9 0
 68  11      C   A     243.000    15 1
 68  11      C   A     258.000    16 0
 68  11      C   A     270.000    16 1
&
 68  11      C   D     135.000     0 1
 68  11      C   D      30.000     1 0
 68  11      C   D       0.000     1 1
&
 68  12      C   A       7.000     0 1
 68  12      C   A      63.000     1 0
 68  12      C   A      63.000     3 1
 68  12      C   A      70.000     4 0
 68  12      C   A     126.000     4 1
 68  12      C   A     126.000     7 0
 68  12      C   A     128.000     7 1
 68  12      C   A     141.000     8 0
 68  12      C   A     160.000     8 1
 68  12      C   A     243.000     9 0
 68  12      C   A     243.000    15 1
 68  12      C   A     258.000    16 0
 68  12      C   A     270.000    16 1
&
 68  12      C   D     135.000     0 1
 68  12      C   D      30.000     1 0
 68  12      C   D       0.000     1 1
&
 68  13      C   A       7.000     0 1
 68  13      C   A      63.000     1 0
 68  13      C   A      63.000     3 1
 68  13      C   A      70.000     4 0
 68  13      C   A     126.000     4 1
 68  13      C   A     126.000     7 0
 68  13      C   A     128.000     7 1
 68  13      C   A     141.000     8 0
 68  13      C   A     160.000     8 1
 68  13      C   A     243.000     9 0
 68  13      C   A     243.000    15 1
 68  13      C   A     258.000    16 0
 68  13      C   A     270.000    16 1
&
 68  13      C   D     135.000     0 1
 68  13      C   D      30.000     1 0
 68  13      C   D       0.000     1 1
&
 68  14      C   A       7.000     0 1
 68  14      C   A      63.000     1 0
 68  14      C   A      63.000     3 1
 68  14      C   A      70.000     4 0
 68  14      C   A     126.000     4 1
 68  14      C   A     126.000     7 0
 68  14      C   A     128.000     7 1
 68  14      C   A     141.000     8 0
 68  14      C   A     160.000     8 1
 68  14      C   A     243.000     9 0
 68  14      C   A     243.000    15 1
 68  14      C   A     258.000    16 0
 68  14      C   A     270.000    16 1
&
 68  14      C   D     135.000     0 1
 68  14      C   D      30.000     1 0
 68  14      C   D       0.000     1 1
&
 68  15      C   A       7.000     0 1
 68  15      C   A      63.000     1 0
 68  15      C   A      63.000     3 1
 68  15      C   A      70.000     4 0
 68  15      C   A     126.000     4 1
 68  15      C   A     126.000     7 0
 68  15      C   A     129.000     7 1
 68  15      C   A     141.000     8 0
 68  15      C   A     160.000     8 1
 68  15      C   A     243.000     9 0
 68  15      C   A     243.000    11 1
 68  15      C   A     250.000    12 0
 68  15      C   A     306.000    12 1
 68  15      C   A     306.000    15 1
 68  15      C   A     321.000    16 0
 68  15      C   A     333.000    16 1
 68  15      C   A     350.000    17 0
&
 68  15      C   D     180.000     0 1
 68  15      C   D      50.000     1 0
 68  15      C   D       0.000     1 1
&
&
& 69-TERMOPARAIBA
&us uni seg  C   T  Potencia   Tempo Flag meia hora
&XX XXX XXX  X   X  XXXXXXXXXX XXXXX X
 69   1      S   A      12.000     0 1
 69   1      S   A      23.000     1 0
 69   1      S   A      35.000     1 1
 69   1      S   A      41.000     2 0
&
 69   1      S   D       0.000     1 0
&
 69   2      S   A      12.000     0 1
 69   2      S   A      23.000     1 0
 69   2      S   A      35.000     1 1
 69   2      S   A      41.000     2 0
&
 69   2      S   D       0.000     1 0
&
 69   3      S   A      12.000     0 1
 69   3      S   A      23.000     1 0
 69   3      S   A      35.000     1 1
 69   3      S   A      41.000     2 0
&
